Date,Open,High,Low,Close
24/02/2021,6.455,6.4725,6.4275,6.44375
25/02/2021,6.4675,6.4675,6.4425,6.44625
26/02/2021,6.4,6.41,6.305,6.295
01/03/2021,6.29,6.375,6.29,6.375
02/03/2021,6.3075,6.3525,6.3075,6.33875
03/03/2021,6.35,6.355,6.3,6.31375
04/03/2021,6.295,6.3775,6.2775,6.35625
05/03/2021,6.23,6.3475,6.225,6.3375
08/03/2021,6.36,6.4475,6.36,6.4475
09/03/2021,6.4525,6.4575,6.42,6.44375
10/03/2021,6.4175,6.46,6.41,6.46625
11/03/2021,6.51,6.515,6.49,6.52125
12/03/2021,6.5,6.54,6.5,6.51125
15/03/2021,6.535,6.555,6.535,6.545
16/03/2021,6.5575,6.585,6.5575,6.58625
17/03/2021,6.5925,6.5925,6.5925,6.58125
18/03/2021,6.575,6.575,6.54,6.53625
19/03/2021,6.545,6.5625,6.545,6.56
22/03/2021,6.5525,6.6125,6.54,6.6175
23/03/2021,6.635,6.635,6.6275,6.68375
24/03/2021,6.67,6.67,6.6375,6.6725
25/03/2021,6.685,6.685,6.65,6.65625
26/03/2021,6.72,6.745,6.715,6.7425
29/03/2021,6.81,6.8525,6.8075,6.8525
30/03/2021,6.95,6.95,6.8375,6.83875
31/03/2021,6.82,6.8275,6.8,6.83
01/04/2021,6.845,6.845,6.73,6.76
06/04/2021,6.8175,6.8925,6.8175,6.8825
07/04/2021,6.9275,6.9275,6.8625,6.885
08/04/2021,6.83,6.8775,6.83,6.875
09/04/2021,6.8925,6.8925,6.8525,6.855
12/04/2021,6.8525,6.8975,6.8525,6.89
13/04/2021,6.8975,6.898,6.8625,6.8825
14/04/2021,6.875,6.88,6.8425,6.8725
15/04/2021,6.8725,6.915,6.8725,6.91875
16/04/2021,6.8925,6.9525,6.8925,6.95
19/04/2021,6.9775,6.9775,6.9225,6.97375
20/04/2021,6.9125,6.9775,6.87,6.98625
21/04/2021,7.0175,7.0175,6.99,6.995
22/04/2021,7.0025,7.0025,6.9875,6.97875
23/04/2021,6.95,6.9525,6.91,6.95375
26/04/2021,6.935,6.935,6.88,6.86625
27/04/2021,6.8675,6.8675,6.83,6.84875
28/04/2021,6.87,6.89,6.87,6.87125
29/04/2021,6.8625,6.91,6.8625,6.91
30/04/2021,6.925,6.93,6.9075,6.91125
04/05/2021,6.98,7.0125,6.98,6.97875
05/05/2021,6.93,6.9714,6.93,6.93125
06/05/2021,6.9575,7.0175,6.955,7.01625
07/05/2021,7.05,7.05,7.03,7.05375
10/05/2021,7.05,7.1375,7.0325,7.1375
11/05/2021,7.105,7.105,7.0725,7.05
12/05/2021,7.0325,7.04,6.9975,7.00875
13/05/2021,6.9025,7.02,6.9025,7.02
14/05/2021,7.0175,7.115,7.0175,7.1025
17/05/2021,7.0825,7.095,7.0725,7.05375
18/05/2021,7.0725,7.0925,7.05,7.05625
19/05/2021,7.045,7.045,6.9825,7.0025
20/05/2021,7.015,7.0675,7.015,7.07
21/05/2021,7.0775,7.1125,7.0725,7.09125
24/05/2021,7.1225,7.125,7.08,7.11875
25/05/2021,7.13,7.13,7.0675,7.0875
26/05/2021,7.1225,7.1225,7.08,7.1
27/05/2021,7.12,7.1225,7.0925,7.0925
28/05/2021,7.065,7.085,7.065,7.075
01/06/2021,7.0125,7.1125,7.0125,7.055
02/06/2021,7.02,7.0475,7.02,7.05375
03/06/2021,7.04,7.08,7.04,7.0875
04/06/2021,7.1,7.15,7.1,7.13875
07/06/2021,7.125,7.145,7.0975,7.0975
08/06/2021,7.165,7.165,7.1,7.06125
09/06/2021,7.065,7.1,7.04,7.06875
10/06/2021,7.0275,7.085,7.0275,7.0775
11/06/2021,7.08,7.0825,7.0525,7.05375
14/06/2021,7.08,7.1075,7.04,7.04
15/06/2021,7.0825,7.0925,7.065,7.07875
16/06/2021,7.06,7.0675,7.035,7.03875
17/06/2021,6.99,6.99,6.9475,6.985
18/06/2021,6.985,6.985,6.9075,6.89125
21/06/2021,6.8875,6.94,6.8175,6.94
22/06/2021,6.955,6.975,6.95,6.98375
23/06/2021,6.965,6.9775,6.95,6.9425
24/06/2021,6.9475,6.95,6.935,6.94375
25/06/2021,6.9525,6.985,6.95,6.97875
28/06/2021,7.005,7.0225,7,7.00875
29/06/2021,7.0125,7.0275,7.0125,7.005
30/06/2021,6.9925,7.0325,6.975,7.02125
01/07/2021,7.07,7.07,7.0425,7.0375
02/07/2021,7.025,7.05,7.0225,7.045
05/07/2021,7.03,7.05,7.03,7.0425
06/07/2021,7.0125,7.05,6.985,6.985
07/07/2021,7.0025,7.07,7.0025,7.07
08/07/2021,7.0125,7.0275,7,7.02
09/07/2021,7.1,7.1,7.0425,7.07125
12/07/2021,7.05,7.0675,7.05,7.04375
13/07/2021,7.0425,7.0825,7.0375,7.08875
14/07/2021,7.055,7.1025,7.045,7.1
15/07/2021,7.0925,7.1275,7.0925,7.09375
16/07/2021,7.155,7.1825,7.1525,7.16
19/07/2021,7.1125,7.1575,7.105,7.105
20/07/2021,7.16,7.2,7.1225,7.15375
21/07/2021,7.155,7.165,7.1425,7.13875
22/07/2021,7.1175,7.13,7.0652,7.12
23/07/2021,7.125,7.1425,7.125,7.17625
26/07/2021,7.175,7.185,7.175,7.20125
27/07/2021,7.1825,7.24,7.1825,7.23625
28/07/2021,7.225,7.2325,7.1775,7.17125
29/07/2021,7.1475,7.215,7.13,7.19625
30/07/2021,7.21,7.2475,7.1975,7.24125
02/08/2021,7.2575,7.2625,7.1925,7.21375
03/08/2021,7.1825,7.2225,7.1825,7.22125
04/08/2021,7.2725,7.2725,7.16,7.13875
05/08/2021,7.14,7.1775,7.14,7.155
06/08/2021,7.1925,7.205,7.19,7.1675
09/08/2021,7.1725,7.195,7.1675,7.185
10/08/2021,7.225,7.245,7.215,7.24125
11/08/2021,7.25,7.2825,7.25,7.28875
12/08/2021,7.2775,7.2825,7.265,7.2575
13/08/2021,7.2775,7.3175,7.27,7.315
16/08/2021,7.31,7.355,7.31,7.355
17/08/2021,7.36,7.3975,7.3525,7.39
18/08/2021,7.37,7.375,7.335,7.32375
19/08/2021,7.29,7.335,7.24,7.325
20/08/2021,7.35,7.385,7.3225,7.36375
23/08/2021,7.3725,7.3725,7.3575,7.3675
24/08/2021,7.335,7.3625,7.27,7.29375
25/08/2021,7.2825,7.2875,7.2525,7.2625
26/08/2021,7.275,7.275,7.23,7.235
27/08/2021,7.2425,7.2675,7.2325,7.25625
31/08/2021,7.3625,7.3625,7.29,7.31375
01/09/2021,7.32,7.335,7.31,7.3275
02/09/2021,7.36,7.3925,7.345,7.3725
03/09/2021,7.39,7.39,7.35,7.36625
06/09/2021,7.3975,7.3975,7.3725,7.395
07/09/2021,7.375,7.3875,7.295,7.2975
08/09/2021,7.28,7.3475,7.28,7.325
09/09/2021,7.32,7.3475,7.32,7.32
10/09/2021,7.3125,7.3225,7.2775,7.2825
13/09/2021,7.355,7.355,7.355,7.355
14/09/2021,7.2975,7.3175,7.28,7.2825
15/09/2021,7.2725,7.28,7.245,7.275
16/09/2021,7.27,7.27,7.21,7.23
17/09/2021,7.26,7.2725,7.2425,7.2525
20/09/2021,7.185,7.215,7.1675,7.19125
21/09/2021,7.2375,7.2375,7.17,7.16625
22/09/2021,7.18,7.1975,7.1525,7.18375
23/09/2021,7.1825,7.215,7.18,7.19
24/09/2021,7.18,7.2175,7.175,7.19625
27/09/2021,7.22,7.23,7.19,7.195
28/09/2021,7.145,7.1525,7.0875,7.08625
29/09/2021,7.1075,7.155,7.09,7.155
30/09/2021,7.2,7.2,7.0875,7.085
01/10/2021,7,7.03,6.9725,6.9825
04/10/2021,7.0125,7.055,6.9575,6.9575
05/10/2021,6.99,7.06,6.99,7.0575
06/10/2021,6.995,7.05,6.99,7.015
07/10/2021,7.125,7.195,7.125,7.1725
08/10/2021,7.1275,7.145,7.115,7.12375
11/10/2021,7.105,7.105,7.105,7.12875
12/10/2021,7.1275,7.165,7.0975,7.17
13/10/2021,7.13,7.13,7.0775,7.09625
14/10/2021,7.165,7.1925,7.165,7.2075
15/10/2021,7.245,7.2475,7.2076,7.2075
18/10/2021,7.18,7.2375,7.14,7.19
19/10/2021,7.2,7.2,7.1275,7.14375
20/10/2021,7.1825,7.22945,7.18,7.22
21/10/2021,7.21,7.225,7.2,7.2075
22/10/2021,7.1925,7.27,7.1925,7.2625
25/10/2021,7.265,7.2725,7.225,7.26
26/10/2021,7.265,7.2875,7.265,7.28
27/10/2021,7.3,7.3325,7.2775,7.27625
28/10/2021,7.26,7.2825,7.25,7.275
29/10/2021,7.28,7.325,7.2675,7.28625
01/11/2021,7.2925,7.325,7.2625,7.2925
02/11/2021,7.2875,7.335,7.275,7.32625
03/11/2021,7.35,7.36,7.33,7.36
04/11/2021,7.385,7.4025,7.3675,7.4125
05/11/2021,7.455,7.46,7.4275,7.435
08/11/2021,7.44,7.44,7.375,7.37
09/11/2021,7.395,7.395,7.375,7.38375
10/11/2021,7.405,7.4425,7.4025,7.4375
11/11/2021,7.3975,7.4575,7.39,7.43125
12/11/2021,7.4375,7.46,7.43,7.46625
15/11/2021,7.44,7.475,7.44,7.4725
16/11/2021,7.4725,7.4925,7.46,7.455
17/11/2021,7.4425,7.4425,7.4225,7.41875
18/11/2021,7.415,7.46,7.3725,7.36375
19/11/2021,7.4,7.4475,7.3675,7.40375
22/11/2021,7.38,7.45,7.38,7.4525
23/11/2021,7.3675,7.465,7.3675,7.46125
24/11/2021,7.4775,7.4775,7.43,7.44125
25/11/2021,7.4675,7.4725,7.43,7.46
26/11/2021,7.355,7.4325,7.33,7.37
29/11/2021,7.335,7.3875,7.335,7.38625
30/11/2021,7.38,7.38,7.27,7.28125
01/12/2021,7.2125,7.29,7.2125,7.28875
02/12/2021,7.175,7.2475,7.1525,7.24875
03/12/2021,7.24,7.2925,7.22,7.29
06/12/2021,7.3525,7.4525,7.3525,7.44875
07/12/2021,7.4875,7.495,7.47,7.48125
08/12/2021,7.47,7.5125,7.3925,7.38625
09/12/2021,7.43,7.43,7.395,7.41
10/12/2021,7.4575,7.5275,7.4575,7.55
13/12/2021,7.6425,7.6425,7.585,7.6425
14/12/2021,7.6975,7.7025,7.6425,7.665
15/12/2021,7.7,7.73,7.6825,7.71625
16/12/2021,7.785,7.8307,7.77,7.80625
17/12/2021,7.815,7.82,7.7525,7.765
20/12/2021,7.635,7.655,7.61,7.6425
21/12/2021,7.7125,7.7125,7.6275,7.6275
22/12/2021,7.6625,7.675,7.6475,7.69375
23/12/2021,7.715,7.75,7.715,7.74375
24/12/2021,7.7775,7.7775,7.70826,7.74
29/12/2021,7.8125,7.91,7.8125,7.875
30/12/2021,7.8975,7.915,7.8775,7.88
31/12/2021,7.885,7.885,7.855,7.87
04/01/2022,7.955,7.9875,7.9,7.9875
05/01/2022,7.9275,8.025,7.9275,8.015
06/01/2022,7.97,8,7.95,7.95375
07/01/2022,7.945,7.97,7.92,7.95
10/01/2022,8.02,8.02,7.885,7.885
11/01/2022,7.9225,7.9275,7.8175,7.825
12/01/2022,7.9025,7.92,7.86,7.885
13/01/2022,7.895,7.9175,7.8725,7.915
14/01/2022,7.92,7.9225,7.865,7.88375
17/01/2022,7.9375,7.94,7.9275,7.93
18/01/2022,7.92,7.925,7.8,7.825
19/01/2022,7.77,7.89,7.72,7.89625
20/01/2022,7.8675,7.93,7.8625,7.90875
21/01/2022,7.8275,7.9075,7.8025,7.88125
24/01/2022,7.8225,7.855,7.7325,7.73
25/01/2022,7.75,7.7775,7.625,7.68125
26/01/2022,7.7025,7.745,7.6675,7.725
27/01/2022,7.64,7.805,7.5825,7.77375
28/01/2022,7.6925,7.6925,7.59,7.67625
31/01/2022,7.72,7.8225,7.72,7.75
01/02/2022,7.785,7.825,7.7675,7.745
02/02/2022,7.8125,7.87,7.795,7.87125
03/02/2022,7.89,7.905,7.85,7.91125
04/02/2022,7.945,7.945,7.7875,7.825
07/02/2022,7.82,7.8575,7.79,7.81875
08/02/2022,7.835,7.8425,7.77,7.84125
09/02/2022,7.8625,7.8825,7.85,7.85375
10/02/2022,7.865,7.865,7.7975,7.81375
11/02/2022,7.7475,7.8225,7.7475,7.77
14/02/2022,7.7225,7.8025,7.6275,7.63375
15/02/2022,7.7225,7.8075,7.7225,7.765
16/02/2022,7.7675,7.7675,7.6825,7.71375
17/02/2022,7.74,7.76,7.725,7.75375
18/02/2022,7.8375,7.845,7.8,7.85375
21/02/2022,7.89,7.89,7.805,7.805
22/02/2022,7.8025,7.8375,7.78,7.80625
23/02/2022,7.8,7.8,7.75,7.76375
24/02/2022,7.63,7.665,7.48,7.46375
25/02/2022,7.565,7.7725,7.5025,7.75875
28/02/2022,7.6875,7.755,7.6725,7.70625
01/03/2022,7.7675,7.7675,7.6825,7.69375
02/03/2022,7.675,7.7475,7.6625,7.745
03/03/2022,7.73,7.82,7.715,7.77625
04/03/2022,7.805,7.805,7.685,7.73875
07/03/2022,7.78,7.78,7.68,7.725
08/03/2022,7.665,7.685,7.5125,7.5175
09/03/2022,7.4475,7.5625,7.4475,7.5275
10/03/2022,7.445,7.4975,7.385,7.38125
11/03/2022,7.45,7.5025,7.4364,7.46875
14/03/2022,7.4425,7.46,7.36,7.4425
15/03/2022,7.3875,7.5525,7.355,7.555
16/03/2022,7.585,7.6,7.56,7.57625
17/03/2022,7.6,7.6025,7.5525,7.6125
18/03/2022,7.6125,7.62,7.58,7.6
21/03/2022,7.57,7.69,7.57,7.6175
22/03/2022,7.6575,7.7,7.6525,7.6675
23/03/2022,7.69,7.75,7.655,7.63875
24/03/2022,7.66,7.6775,7.6425,7.65
25/03/2022,7.695,7.7625,7.685,7.7125
28/03/2022,7.785,7.785,7.7125,7.7325
29/03/2022,7.795,7.86,7.7825,7.83
30/03/2022,7.895,7.895,7.8025,7.84875
31/03/2022,7.875,7.88,7.835,7.87875
01/04/2022,7.875,7.915,7.8525,7.8675
04/04/2022,7.9375,7.985,7.8275,7.88
05/04/2022,7.9575,7.9925,7.8825,7.975
06/04/2022,7.8975,7.99,7.885,7.99
07/04/2022,8.04,8.07,8.0125,8.05375
08/04/2022,8.1375,8.1825,8.1175,8.16375
11/04/2022,8.13,8.1775,8.09,8.16
12/04/2022,8.15,8.16,8.07,8.1575
13/04/2022,8.145,8.17,8.11,8.1375
14/04/2022,8.1825,8.21,8.1625,8.20875
19/04/2022,8.1025,8.1999,8.0825,8.175
20/04/2022,8.245,8.325,8.23,8.3175
21/04/2022,8.3675,8.41,8.355,8.4025
22/04/2022,8.34,8.3725,8.29,8.29375
25/04/2022,8.2,8.2025,8.1175,8.1225
26/04/2022,8.295,8.295,8.205,8.21375
27/04/2022,8.1525,8.1975,8.125,8.195
28/04/2022,8.17,8.205,8.1175,8.16875
29/04/2022,8.3175,8.3175,8.0997,8.145
03/05/2022,7.995,7.995,7.885,7.9625
04/05/2022,7.96,7.96,7.8875,7.95875
05/05/2022,8.1325,8.1325,7.95,7.98
06/05/2022,7.8975,7.9775,7.8675,7.95875
09/05/2022,7.88,7.94,7.835,7.93375
10/05/2022,7.965,7.995,7.87,7.87
11/05/2022,7.87,7.9525,7.8275,7.95125
12/05/2022,7.84,7.8864,7.8275,7.8325
13/05/2022,7.8825,7.925,7.8675,7.9175
16/05/2022,7.9625,7.975,7.93,7.9725
17/05/2022,8.065,8.0725,7.86,7.91125
18/05/2022,7.91,7.91,7.5325,7.54875
19/05/2022,7.4525,7.4525,7.235,7.2825
20/05/2022,7.315,7.315,7.1925,7.185
23/05/2022,7.35,7.45,7.3125,7.45
24/05/2022,7.3575,7.47,7.3575,7.42375
25/05/2022,7.5475,7.57,7.5225,7.56125
26/05/2022,7.57,7.645,7.57,7.64
27/05/2022,7.625,7.705,7.62,7.69
30/05/2022,7.75,7.79,7.7225,7.7475
31/05/2022,7.675,7.7275,7.63344,7.6375
01/06/2022,7.6825,7.71,7.5275,7.5375
06/06/2022,7.575,7.665,7.575,7.61
07/06/2022,7.6225,7.6225,7.5,7.56
08/06/2022,7.595,7.605,7.57,7.58375
09/06/2022,7.5425,7.5975,7.52,7.5325
10/06/2022,7.4775,7.4775,7.325,7.3975
13/06/2022,7.3725,7.3725,7.25,7.29
14/06/2022,7.255,7.2975,7.1325,7.14375
15/06/2022,7.1825,7.2425,7.1325,7.12125
16/06/2022,7.1,7.1475,7.015,7.10875
17/06/2022,7.08,7.165,7.08,7.105
20/06/2022,7.0375,7.1275,7.0375,7.1275
21/06/2022,7.1525,7.1875,7.1075,7.21
22/06/2022,7.21,7.235,7.21,7.2775
23/06/2022,7.24,7.3475,7.24,7.37625
24/06/2022,7.4425,7.49,7.4375,7.5
27/06/2022,7.55,7.5825,7.505,7.52
28/06/2022,7.6,7.6,7.51,7.50625
29/06/2022,7.37,7.48,7.37,7.4725
30/06/2022,7.405,7.4651,7.405,7.4375
01/07/2022,7.435,7.51,7.43,7.49125
04/07/2022,7.5375,7.59,7.5375,7.545
05/07/2022,7.635,7.635,7.4225,7.43125
06/07/2022,7.5425,7.6025,7.475,7.55375
07/07/2022,7.565,7.575,7.5175,7.52
08/07/2022,7.55,7.6,7.535,7.5525
11/07/2022,7.5325,7.5675,7.505,7.5275
12/07/2022,7.4875,7.59,7.4825,7.57625
13/07/2022,7.5125,7.515,7.44,7.49875
14/07/2022,7.465,7.49,7.42,7.45375
15/07/2022,7.53,7.6025,7.525,7.5475
18/07/2022,7.59,7.5925,7.555,7.5625
19/07/2022,7.5,7.55,7.4925,7.5575
20/07/2022,7.5075,7.565,7.505,7.5375
21/07/2022,7.545,7.545,7.46,7.48
22/07/2022,7.54,7.605,7.5325,7.57625
25/07/2022,7.575,7.615,7.575,7.63125
26/07/2022,7.505,7.5865,7.485,7.51
27/07/2022,7.61,7.61,7.54,7.56375
28/07/2022,7.645,7.7,7.6325,7.6975
29/07/2022,7.725,7.7741,7.6649,7.68875
01/08/2022,7.735,7.735,7.685,7.8075
02/08/2022,7.81,7.81,7.7625,7.7775
03/08/2022,7.7675,7.8075,7.72,7.7625
04/08/2022,7.835,7.835,7.73617,7.735
05/08/2022,7.7325,7.735,7.655,7.6575
08/08/2022,7.735,7.77,7.7,7.75
09/08/2022,7.7775,7.7775,7.705,7.7275
10/08/2022,7.72,7.78,7.6625,7.7625
11/08/2022,7.77,7.81,7.73,7.80125
12/08/2022,7.81,7.81,7.76,7.7725
15/08/2022,7.805,7.865,7.7825,7.8525
16/08/2022,7.8975,7.9875,7.885,7.98375
17/08/2022,7.9925,8.0325,7.94,7.98625
18/08/2022,7.925,7.98,7.925,7.975
19/08/2022,7.9775,7.9825,7.955,7.975
22/08/2022,8,8,7.8925,7.91
23/08/2022,7.8775,7.915,7.8125,7.83
24/08/2022,7.84,7.8775,7.815,7.8775
25/08/2022,7.9125,7.9575,7.8725,7.8525
26/08/2022,7.95,7.95,7.8,7.80875
30/08/2022,7.76,7.76,7.6125,7.6675
31/08/2022,7.63,7.645,7.605,7.645
01/09/2022,7.55,7.6225,7.5325,7.6025
02/09/2022,7.62,7.7075,7.59,7.68875
05/09/2022,7.55,7.585,7.515,7.5325
06/09/2022,7.5225,7.5725,7.4975,7.5375
07/09/2022,7.4875,7.5575,7.47,7.56125
08/09/2022,7.6025,7.62,7.52933,7.615
09/09/2022,7.6175,7.6475,7.5975,7.64375
12/09/2022,7.69,7.728,7.68,7.72125
13/09/2022,7.665,7.745,7.5575,7.56125
14/09/2022,7.4725,7.4875,7.4575,7.4425
15/09/2022,7.45,7.465,7.4,7.4175
16/09/2022,7.3375,7.3975,7.3275,7.37375
20/09/2022,7.4775,7.5025,7.395,7.3925
21/09/2022,7.38,7.465,7.38,7.48875
22/09/2022,7.4,7.4093,7.3675,7.37
23/09/2022,7.3275,7.355,7.265,7.2725
26/09/2022,7.2425,7.28,7.1925,7.25875
27/09/2022,7.3,7.335,7.2,7.19875
28/09/2022,7.0925,7.1625,7.085,7.15375
29/09/2022,7.155,7.18,7.0708,7.125
30/09/2022,7.1,7.135,7.05,7.08
03/10/2022,7.03,7.0475,6.9625,7.05125
04/10/2022,7.14,7.2225,7.1325,7.18375
05/10/2022,7.1775,7.1775,7.085,7.1175
06/10/2022,7.1575,7.165,7.0975,7.13
07/10/2022,7.035,7.0625,6.9775,6.9875
10/10/2022,6.93,6.98,6.8625,6.9575
11/10/2022,6.9425,7.0443,6.9225,7.04375
12/10/2022,7.05,7.13,7.035,7.1225
13/10/2022,7.075,7.125,6.9775,7.0775
14/10/2022,7.165,7.235,7.1225,7.11875
17/10/2022,7.1325,7.14,7.075,7.13375
18/10/2022,7.2425,7.2425,7.1675,7.19
19/10/2022,7.205,7.2575,7.205,7.2025
20/10/2022,7.1375,7.2275,7.1375,7.14375
21/10/2022,7.1425,7.155,7.0725,7.12375
24/10/2022,7.15,7.33,7.15,7.28125
25/10/2022,7.32,7.375,7.31,7.37375
26/10/2022,7.4375,7.505,7.405,7.4875
27/10/2022,7.4925,7.5175,7.475,7.5025
28/10/2022,7.475,7.6125,7.45,7.595
31/10/2022,7.6275,7.6675,7.5875,7.6025
01/11/2022,7.665,7.665,7.5575,7.57
02/11/2022,7.6025,7.6225,7.4975,7.53125
03/11/2022,7.4925,7.4925,7.37,7.42875
04/11/2022,7.42,7.54,7.42,7.44125
07/11/2022,7.5175,7.54,7.4975,7.5325
08/11/2022,7.56,7.6175,7.56,7.62125
09/11/2022,7.5725,7.615,7.5675,7.58375
10/11/2022,7.515,7.6625,7.51,7.635
11/11/2022,7.77,7.77,7.5775,7.5875
14/11/2022,7.64,7.7375,7.64,7.6775
15/11/2022,7.65,7.74,7.6225,7.71125
16/11/2022,7.7,7.7525,7.6775,7.715
17/11/2022,7.77,7.77,7.6725,7.67875
18/11/2022,7.7025,7.81,7.7025,7.79625
21/11/2022,7.81,7.885,7.7775,7.87125
22/11/2022,7.9,7.9325,7.8725,7.925
23/11/2022,7.925,7.9775,7.925,7.97875
24/11/2022,7.995,7.9975,7.97,7.98125
25/11/2022,7.9425,7.995,7.9425,7.9625
28/11/2022,7.95,7.99,7.93,7.9725
29/11/2022,7.9575,7.9675,7.9,7.88
30/11/2022,7.93,7.95,7.8725,7.89875
01/12/2022,8.0225,8.0875,8.005,7.99625
02/12/2022,8.04,8.0525,7.9675,8.03375
05/12/2022,8.06,8.06,7.9791,7.99
06/12/2022,7.95,8.01,7.9325,7.94125
07/12/2022,7.92,7.965,7.9025,7.93
08/12/2022,7.9425,7.9775,7.9425,7.96875
09/12/2022,8.0125,8.03,7.9625,7.975
12/12/2022,7.9325,7.9575,7.9075,7.94375
13/12/2022,8.0025,8.1925,7.9975,8.03125
14/12/2022,7.995,8.055,7.9925,8.05125
15/12/2022,7.9775,8.0175,7.83,7.83
16/12/2022,7.8375,7.8825,7.785,7.80375
19/12/2022,7.8325,7.8775,7.8025,7.84
20/12/2022,7.7825,7.82,7.755,7.7825
21/12/2022,7.8575,7.9141,7.8225,7.89875
22/12/2022,7.91,7.93,7.815,7.8375
23/12/2022,7.895,7.8975,7.8575,7.875
28/12/2022,7.995,8.005,7.8975,7.89125
29/12/2022,7.9,7.9,7.8175,7.8775
30/12/2022,7.86,7.9,7.8525,7.865
03/01/2023,7.8775,7.915,7.7575,7.76
04/01/2023,7.8025,7.8981,7.8025,7.8575
05/01/2023,7.8075,7.8475,7.755,7.755
06/01/2023,7.7925,7.9625,7.79,7.9625
09/01/2023,7.985,8.0225,7.9525,8.0025
10/01/2023,7.8775,7.905,7.87,7.875
11/01/2023,7.91,7.9125,7.84441,7.8425
12/01/2023,7.8775,7.9025,7.8,7.835
13/01/2023,7.84,7.85,7.79,7.82
16/01/2023,7.8375,7.885,7.8375,7.86625
17/01/2023,7.88,7.925,7.8475,7.89125
18/01/2023,7.845,7.905,7.735,7.72875
19/01/2023,7.6675,7.6775,7.585,7.64
20/01/2023,7.5725,7.635,7.55,7.5925
23/01/2023,7.6275,7.7025,7.6275,7.68
24/01/2023,7.6475,7.7,7.565,7.675
25/01/2023,7.6675,7.72,7.6175,7.6375
26/01/2023,7.695,7.75,7.6725,7.6825
27/01/2023,7.7125,7.7125,7.6425,7.6475
30/01/2023,7.6725,7.7375,7.63,7.6975
31/01/2023,7.7175,7.7175,7.6725,7.69125
01/02/2023,7.79,7.79,7.7325,7.765
02/02/2023,7.81,7.865,7.7475,7.78
03/02/2023,7.77,7.81,7.6775,7.71375
06/02/2023,7.7,7.7325,7.68,7.7325
07/02/2023,7.705,7.7575,7.63,7.67
08/02/2023,7.6825,7.69,7.6513,7.65125
09/02/2023,7.6725,7.6925,7.645,7.6475
10/02/2023,7.595,7.65,7.5925,7.65
13/02/2023,7.655,7.7625,7.635,7.7525
14/02/2023,7.785,7.8075,7.6925,7.6925
15/02/2023,7.685,7.7,7.6575,7.685
16/02/2023,7.685,7.74,7.62,7.68
17/02/2023,7.65,7.7175,7.6075,7.6925
20/02/2023,7.775,7.785,7.7225,7.72375
21/02/2023,7.7525,7.7725,7.6925,7.73
22/02/2023,7.7475,7.7875,7.72,7.7625
23/02/2023,7.7375,7.775,7.6825,7.685
24/02/2023,7.735,7.735,7.605,7.635
27/02/2023,7.6325,7.7,7.63,7.6575
28/02/2023,7.63,7.65,7.575,7.60625
01/03/2023,7.5925,7.615,7.4575,7.48875
02/03/2023,7.48,7.5875,7.4675,7.57125
03/03/2023,7.6075,7.6325,7.56,7.5925
06/03/2023,7.6175,7.6575,7.605,7.6375
07/03/2023,7.6325,7.675,7.58,7.58
08/03/2023,7.5575,7.61,7.5575,7.5675
09/03/2023,7.555,7.6125,7.555,7.57
10/03/2023,7.4625,7.56,7.4625,7.54
13/03/2023,7.5425,7.595,7.465,7.57125
14/03/2023,7.505,7.5825,7.505,7.5625
15/03/2023,7.58,7.6025,7.4825,7.55
16/03/2023,7.6675,7.6675,7.5925,7.5975
17/03/2023,7.615,7.6775,7.55,7.5875
20/03/2023,7.5675,7.665,7.54,7.6475
21/03/2023,7.665,7.725,7.64,7.645
22/03/2023,7.69,7.715,7.6475,7.69875
23/03/2023,7.6425,7.65,7.5375,7.6425
24/03/2023,7.615,7.66,7.535,7.64375
27/03/2023,7.7425,7.765,7.7125,7.74125
28/03/2023,7.7675,7.785,7.73,7.7825
29/03/2023,7.81,7.8175,7.7825,7.78375
30/03/2023,7.7975,7.8475,7.7975,7.82
31/03/2023,7.84,7.8875,7.84,7.8725
03/04/2023,7.89,7.945,7.8725,7.93125
04/04/2023,7.91,7.965,7.91,7.90625
05/04/2023,7.93,7.9925,7.8975,7.95875
06/04/2023,7.92,7.9775,7.92,7.93875
11/04/2023,7.9875,8.005,7.9575,7.99375
12/04/2023,8.0225,8.0225,7.9625,7.9675
13/04/2023,8,8,7.9225,7.93
14/04/2023,8.0025,8.005,7.9475,7.94375
17/04/2023,7.9725,7.9925,7.94,7.98875
18/04/2023,7.965,8.0125,7.965,7.9675
19/04/2023,7.9875,8.035,7.9875,8.02125
20/04/2023,8,8.0375,7.98,8.0325
21/04/2023,8.03,8.1175,8.0225,8.0775
24/04/2023,8.0525,8.1175,8.0275,8.11625
25/04/2023,8.08,8.17,8.08,8.16
26/04/2023,8.11,8.135,8.05,8.08125
27/04/2023,8.085,8.085,8.0375,8.075
28/04/2023,8.105,8.1859,8.105,8.15875
02/05/2023,8.1975,8.2125,8.0775,8.08125
03/05/2023,8.16,8.195,8.115,8.1325
04/05/2023,8.1225,8.1425,8.0475,8.0575
05/05/2023,8.1025,8.1475,8.06,8.145
09/05/2023,8.15,8.155,8.085,8.12
10/05/2023,8.145,8.1475,8.0725,8.08875
11/05/2023,8.1175,8.1375,8.05,8.075
12/05/2023,8.1175,8.15,8.11,8.11125
15/05/2023,8.15,8.1775,8.0825,8.1225
16/05/2023,8.135,8.135,8.0675,8.0875
17/05/2023,8.07,8.0825,8,8
